,Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
1412,50655,20in Monitor,1,"[109.99, 6]",NA,NA
1413,50656,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
1414,50657,27in FHD Monitor,1,"[149.99, 11]",NA,NA
1415,50658,Apple Airpods Headphones,1,"[150, 22]",NA,NA
1416,50659,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
1417,50660,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
1418,50661,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
1419,50662,20in Monitor,1,"[109.99, 6]",NA,NA
1420,50663,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
1421,50664,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
1422,50665,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
1423,50666,Apple Airpods Headphones,1,"[150, 22]",NA,NA
1424,50667,Wired Headphones,1,"[11.99, 26]",NA,NA
1425,50668,Wired Headphones,1,"[11.99, 26]",NA,NA
1426,50669,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
1427,50670,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
1428,50671,Vareebadd Phone,1,"[400, 3]",NA,NA
1429,50672,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
1430,50673,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
1431,50674,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
1432,50675,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
1433,50676,27in 4K Gaming Monitor,1,"[389.99, 9]",NA,NA
1434,50677,Apple Airpods Headphones,1,"[150, 22]",NA,NA
1435,50678,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
1436,50679,Wired Headphones,1,"[11.99, 26]",NA,NA
1437,50680,Apple Airpods Headphones,1,"[150, 22]",NA,NA
1438,50681,Apple Airpods Headphones,1,"[150, 22]",NA,NA
1439,50682,Wired Headphones,1,"[11.99, 26]",NA,NA
1440,50683,Apple Airpods Headphones,1,"[150, 22]",NA,NA
1441,50684,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
1442,50685,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
1443,50686,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
1444,50687,27in 4K Gaming Monitor,1,"[389.99, 9]",NA,NA
1445,50688,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
1446,50689,Wired Headphones,1,"[11.99, 26]",NA,NA
1447,50690,Wired Headphones,1,"[11.99, 26]",NA,NA
1448,50691,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
1449,50692,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
1450,50693,Apple Airpods Headphones,1,"[150, 22]",NA,NA
1451,50694,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
1452,50695,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
1453,50696,27in FHD Monitor,1,"[149.99, 11]",NA,NA
1454,50697,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
1455,50698,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
1456,50699,Flatscreen TV,1,"[300, 7]",NA,NA
1457,50700,27in FHD Monitor,1,"[149.99, 11]",NA,NA
1458,50701,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
1459,50702,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
1460,50703,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
1461,50704,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
1462,50705,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
1463,50706,27in 4K Gaming Monitor,1,"[389.99, 9]",NA,NA
1464,50707,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
1465,50708,Flatscreen TV,1,"[300, 7]",NA,NA
1466,50709,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
1467,50710,27in 4K Gaming Monitor,1,"[389.99, 9]",NA,NA
1468,50711,Google Phone,1,"[600, 8]",NA,NA
1469,50712,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
1470,50713,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
1471,50714,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
1472,50715,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
1473,50716,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
1474,50717,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
1475,50718,ThinkPad Laptop,1,"[999.99, 6]",NA,NA
1476,50719,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
1477,50720,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
1478,50721,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
1479,50722,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
1480,50723,20in Monitor,1,"[109.99, 6]",NA,NA
1481,50724,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
1482,50725,Wired Headphones,1,"[11.99, 26]",NA,NA
1483,50726,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
1484,50727,27in FHD Monitor,1,"[149.99, 11]",NA,NA
1485,50728,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
1486,50729,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
1487,50730,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
1488,50731,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
1489,50732,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
1490,50733,Vareebadd Phone,1,"[400, 3]",NA,NA
1491,50734,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
1492,50735,27in FHD Monitor,1,"[149.99, 11]",NA,NA
1493,50736,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
1494,50737,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
1495,50738,Apple Airpods Headphones,1,"[150, 22]",NA,NA
1496,50739,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
1497,50740,20in Monitor,1,"[109.99, 6]",NA,NA
1498,50741,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
1499,50742,Wired Headphones,1,"[11.99, 26]",NA,NA
1500,50743,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
1501,50744,Wired Headphones,1,"[11.99, 26]",NA,NA
1502,50745,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
1503,50746,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
1504,50747,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
1505,50748,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
1506,50749,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
1507,50750,Google Phone,1,"[600, 8]",NA,NA
1508,50751,iPhone,1,"[700, 10]",NA,NA
1509,50752,Wired Headphones,1,"[11.99, 26]",NA,NA
1510,50753,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
1511,50754,Wired Headphones,1,"[11.99, 26]",NA,NA
1512,50755,Wired Headphones,1,"[11.99, 26]",NA,NA
1513,50756,27in FHD Monitor,1,"[149.99, 11]",NA,NA
1514,50757,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
1515,50758,Apple Airpods Headphones,1,"[150, 22]",NA,NA
1516,50759,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
1517,50760,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
1518,50761,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
1519,50762,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
1520,50763,27in FHD Monitor,1,"[149.99, 11]",NA,NA
1521,50764,Apple Airpods Headphones,1,"[150, 22]",NA,NA
1522,50765,Apple Airpods Headphones,1,"[150, 22]",NA,NA
1523,50766,Apple Airpods Headphones,1,"[150, 22]",NA,NA
1524,50767,Apple Airpods Headphones,1,"[150, 22]",NA,NA
1525,50768,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
1526,50769,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
1527,50770,Wired Headphones,1,"[11.99, 26]",NA,NA
1528,50771,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
1529,50772,Google Phone,1,"[600, 8]",NA,NA
1530,50773,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
1531,50774,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
1532,50775,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
1533,50776,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
1534,50777,Wired Headphones,1,"[11.99, 26]",NA,NA
1535,50778,Wired Headphones,1,"[11.99, 26]",NA,NA
1536,50779,Google Phone,1,"[600, 8]",NA,NA
1537,50780,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
1538,50781,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
1539,50782,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
1540,50783,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
1541,50784,27in FHD Monitor,1,"[149.99, 11]",NA,NA
1542,50785,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
1543,50786,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
1544,50787,Wired Headphones,1,"[11.99, 26]",NA,NA
1545,50788,LG Washing Machine,1,"[600.0, 1]",NA,NA
1546,50789,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
1547,50790,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
1548,50791,Apple Airpods Headphones,1,"[150, 22]",NA,NA
1549,50792,Wired Headphones,1,"[11.99, 26]",NA,NA
1550,50793,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
1551,50794,ThinkPad Laptop,1,"[999.99, 6]",NA,NA
1552,50795,Apple Airpods Headphones,1,"[150, 22]",NA,NA
1553,50796,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
1554,50797,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
1555,50798,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
1556,50799,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
1557,50800,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
1558,50801,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
1559,50802,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
1560,50803,Wired Headphones,1,"[11.99, 26]",NA,NA
1561,50804,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
1562,50805,27in FHD Monitor,1,"[149.99, 11]",NA,NA
1563,50806,Apple Airpods Headphones,1,"[150, 22]",NA,NA
1564,50807,Wired Headphones,1,"[11.99, 26]",NA,NA
1565,50808,Vareebadd Phone,1,"[400, 3]",NA,NA
1566,50809,27in 4K Gaming Monitor,1,"[389.99, 9]",NA,NA
1567,50810,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
1568,50811,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
1569,50812,Apple Airpods Headphones,1,"[150, 22]",NA,NA
1570,50813,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
1571,50814,Apple Airpods Headphones,1,"[150, 22]",NA,NA
1572,50815,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
1573,50816,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
1574,50817,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
1575,50818,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
1576,50819,Google Phone,1,"[600, 8]",NA,NA
1577,50820,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
1578,50821,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
1579,50822,Apple Airpods Headphones,1,"[150, 22]",NA,NA
1580,50823,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
1581,50824,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
1582,50825,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
1583,50826,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
1584,50827,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
1585,50828,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
1586,50829,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
1587,50830,Flatscreen TV,1,"[300, 7]",NA,NA
1588,50831,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
1589,50832,Google Phone,1,"[600, 8]",NA,NA
1590,50833,Apple Airpods Headphones,1,"[150, 22]",NA,NA
1591,50834,Wired Headphones,1,"[11.99, 26]",NA,NA
1592,50835,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
1593,50836,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
1594,50837,20in Monitor,1,"[109.99, 6]",NA,NA
1595,50838,Google Phone,1,"[600, 8]",NA,NA
1596,50839,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
1597,50840,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
1598,50841,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
1599,50842,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
1600,50843,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
1601,50844,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
1602,50845,20in Monitor,1,"[109.99, 6]",NA,NA
1603,50846,Wired Headphones,1,"[11.99, 26]",NA,NA
1604,50847,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
1605,50848,27in 4K Gaming Monitor,1,"[389.99, 9]",NA,NA
1606,50849,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
1607,50850,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
1608,50851,20in Monitor,1,"[109.99, 6]",NA,NA
1609,50852,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
1610,50853,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
1611,50854,ThinkPad Laptop,1,"[999.99, 6]",NA,NA
1612,50855,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
1613,50856,ThinkPad Laptop,1,"[999.99, 6]",NA,NA
1614,50857,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
1615,50858,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
1616,50859,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
1617,50860,Wired Headphones,1,"[11.99, 26]",NA,NA
1618,50861,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
1619,50862,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
1620,50863,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
1621,50864,27in 4K Gaming Monitor,1,"[389.99, 9]",NA,NA
1622,50865,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
1623,50866,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
1624,50867,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
1625,50868,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
1626,50869,27in 4K Gaming Monitor,1,"[389.99, 9]",NA,NA
1627,50870,Wired Headphones,1,"[11.99, 26]",NA,NA
1628,50871,Apple Airpods Headphones,1,"[150, 22]",NA,NA
1629,50872,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
1630,50873,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
1631,50874,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
1632,50875,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
1633,50876,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
1634,50877,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
1635,50878,Wired Headphones,1,"[11.99, 26]",NA,NA
1636,50879,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
1637,50880,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
1638,50881,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
1639,50882,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
1640,50883,27in FHD Monitor,1,"[149.99, 11]",NA,NA
1641,50884,ThinkPad Laptop,1,"[999.99, 6]",NA,NA
1642,50885,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
1643,50886,Wired Headphones,1,"[11.99, 26]",NA,NA
1644,50887,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
1645,50888,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
1646,50889,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
1647,50890,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
1648,50891,Wired Headphones,1,"[11.99, 26]",NA,NA
1649,50892,Apple Airpods Headphones,1,"[150, 22]",NA,NA
1650,50893,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
1651,50894,Apple Airpods Headphones,1,"[150, 22]",NA,NA
1652,50895,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
1653,50896,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
1654,50897,Wired Headphones,1,"[11.99, 26]",NA,NA
1655,50898,Google Phone,1,"[600, 8]",NA,NA
1656,50899,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
1657,50900,Apple Airpods Headphones,1,"[150, 22]",NA,NA
1658,50901,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
1659,50902,Google Phone,1,"[600, 8]",NA,NA
1660,50903,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
1661,50904,Google Phone,1,"[600, 8]",NA,NA
1662,50905,Apple Airpods Headphones,1,"[150, 22]",NA,NA
1663,50906,27in 4K Gaming Monitor,1,"[389.99, 9]",NA,NA
1664,50907,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
1665,50908,20in Monitor,1,"[109.99, 6]",NA,NA
1666,50909,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
1667,50910,ThinkPad Laptop,1,"[999.99, 6]",NA,NA
1668,50911,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
1669,50912,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
1670,50913,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
1671,50914,27in FHD Monitor,1,"[149.99, 11]",NA,NA
1672,50915,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
1673,50916,27in 4K Gaming Monitor,1,"[389.99, 9]",NA,NA
1674,50917,27in FHD Monitor,1,"[149.99, 11]",NA,NA
1675,50918,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
1676,50919,Wired Headphones,1,"[11.99, 26]",NA,NA
1677,50920,ThinkPad Laptop,1,"[999.99, 6]",NA,NA
1678,50921,27in FHD Monitor,1,"[149.99, 11]",NA,NA
1679,50922,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
1680,50923,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
1681,50924,Wired Headphones,1,"[11.99, 26]",NA,NA
1682,50925,Wired Headphones,1,"[11.99, 26]",NA,NA
1683,50926,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
1684,50927,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
1685,50928,27in FHD Monitor,1,"[149.99, 11]",NA,NA
1686,50929,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
1687,50930,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
1688,50931,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
1689,50932,Apple Airpods Headphones,1,"[150, 22]",NA,NA
1690,50933,Wired Headphones,1,"[11.99, 26]",NA,NA
1691,50934,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
1692,50935,27in FHD Monitor,1,"[149.99, 11]",NA,NA
1693,50936,Apple Airpods Headphones,1,"[150, 22]",NA,NA
1694,50937,Google Phone,1,"[600, 8]",NA,NA
1695,50938,Google Phone,1,"[600, 8]",NA,NA
1696,50939,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
1697,50940,Wired Headphones,1,"[11.99, 26]",NA,NA
1698,50941,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
1699,50942,Apple Airpods Headphones,1,"[150, 22]",NA,NA
1700,50943,Wired Headphones,1,"[11.99, 26]",NA,NA
1701,50944,Apple Airpods Headphones,1,"[150, 22]",NA,NA
1702,50945,Wired Headphones,1,"[11.99, 26]",NA,NA
1703,50946,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
1704,50947,Wired Headphones,1,"[11.99, 26]",NA,NA
1705,50948,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
1706,50949,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
1707,50950,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
1708,50951,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
1709,50952,Apple Airpods Headphones,1,"[150, 22]",NA,NA
1710,50953,27in FHD Monitor,1,"[149.99, 11]",NA,NA
1711,50954,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
1712,50955,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
1713,50956,Wired Headphones,1,"[11.99, 26]",NA,NA
1714,50957,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
1715,50958,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
1716,50959,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
1717,50960,ThinkPad Laptop,1,"[999.99, 6]",NA,NA
1718,50961,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
1719,50962,ThinkPad Laptop,1,"[999.99, 6]",NA,NA
1720,50963,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
1721,50964,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
1722,50965,Wired Headphones,1,"[11.99, 26]",NA,NA
1723,50966,ThinkPad Laptop,1,"[999.99, 6]",NA,NA
1724,50967,Apple Airpods Headphones,1,"[150, 22]",NA,NA
1725,50968,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
1726,50969,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
1727,50970,27in FHD Monitor,1,"[149.99, 11]",NA,NA
1728,50971,Apple Airpods Headphones,1,"[150, 22]",NA,NA
1729,50972,Apple Airpods Headphones,1,"[150, 22]",NA,NA
1730,50973,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
1731,50974,iPhone,1,"[700, 10]",NA,NA
1732,50975,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
1733,50976,Wired Headphones,1,"[11.99, 26]",NA,NA
1734,50977,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
1735,50978,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
1736,50979,Google Phone,1,"[600, 8]",NA,NA
1737,50980,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
1738,50981,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
1739,50982,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
1740,50983,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
1741,50984,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
1742,50985,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
1743,50986,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
1744,50987,Wired Headphones,1,"[11.99, 26]",NA,NA
1745,50988,Wired Headphones,1,"[11.99, 26]",NA,NA
1746,50989,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
1747,50990,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
1748,50991,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
1749,50992,Wired Headphones,1,"[11.99, 26]",NA,NA
1750,50993,ThinkPad Laptop,1,"[999.99, 6]",NA,NA
1751,50994,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
1752,50995,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
1753,50996,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
1754,50997,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
1755,50998,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
1756,50999,20in Monitor,1,"[109.99, 6]",NA,NA
1757,51000,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
1758,51001,Apple Airpods Headphones,1,"[150, 22]",NA,NA
1759,51002,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
1760,51003,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
1761,51004,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
1762,51005,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
1763,51006,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
1764,51007,Wired Headphones,1,"[11.99, 26]",NA,NA
1765,51008,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
1766,51009,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
1767,51010,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
1768,51011,Wired Headphones,1,"[11.99, 26]",NA,NA
1769,51012,ThinkPad Laptop,1,"[999.99, 6]",NA,NA
1770,51013,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
1771,51014,27in 4K Gaming Monitor,1,"[389.99, 9]",NA,NA
1772,51015,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
1773,51016,27in 4K Gaming Monitor,1,"[389.99, 9]",NA,NA
1774,51017,Flatscreen TV,1,"[300, 7]",NA,NA
1775,51018,iPhone,1,"[700, 10]",NA,NA
1776,51019,Vareebadd Phone,1,"[400, 3]",NA,NA
1777,51020,Wired Headphones,1,"[11.99, 26]",NA,NA
1778,51021,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
1779,51022,iPhone,1,"[700, 10]",NA,NA
1780,51023,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
1781,51024,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
1782,51025,Vareebadd Phone,1,"[400, 3]",NA,NA
1783,51026,Apple Airpods Headphones,1,"[150, 22]",NA,NA
1784,51027,ThinkPad Laptop,1,"[999.99, 6]",NA,NA
1785,51028,Apple Airpods Headphones,1,"[150, 22]",NA,NA
1786,51029,27in FHD Monitor,1,"[149.99, 11]",NA,NA
1787,51030,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
1788,51031,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
1789,51032,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
1790,51033,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
1791,51034,27in 4K Gaming Monitor,1,"[389.99, 9]",NA,NA
1792,51035,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
1793,51036,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
1794,51037,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
1795,51038,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
1796,51039,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
1797,51040,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
1798,51041,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
1799,51042,Wired Headphones,1,"[11.99, 26]",NA,NA
1800,51043,27in 4K Gaming Monitor,1,"[389.99, 9]",NA,NA
1801,51044,Flatscreen TV,1,"[300, 7]",NA,NA
1802,51045,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
1803,51046,Apple Airpods Headphones,1,"[150, 22]",NA,NA
1804,51047,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
1805,51048,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
1806,51049,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
1807,51050,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
1808,51051,Apple Airpods Headphones,1,"[150, 22]",NA,NA
1809,51052,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
1810,51053,27in FHD Monitor,1,"[149.99, 11]",NA,NA
1811,51054,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
1812,51055,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
1813,51056,Apple Airpods Headphones,1,"[150, 22]",NA,NA
1814,51057,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
